,Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
0,TRAIN/Lotus/lotus1.jpg,176.1154144,170.200086,52.3003518,50.6785289,50.8376546,49.1203938,183.9217957,175.8693883,159.2192182,80.2979722,83.1863797,355.0642635,165.2653597,166.9883765,0.502997689,0.18089883,-0.055591188,0.999667797,0.516188609,0.165129975,-0.043883615,0.999994418,0.51180501,0.16610959,-0.040855739,0.998909784,0.511854917,0.162934328,-0.043050113,0.999711178,0.496142565,0.179594636,-0.039275438,1.000819347,0.482570688,0.174040813,-0.033411907,0.999755559,0.487234138,0.172547043,-0.035908563,0.998037473,0.519557966,0.185787759,-0.02840416,0.998598373,0.467020029,0.185559472,-0.017286311,0.998994497,0.507403619,0.199190141,-0.034660444,1.000709964,0.492960708,0.20718262,-0.036577227,1.00008738,0.57326805,0.337589109,0.009790467,0.999819999,0.421138995,0.343692285,0.006857038,1.000228,0.594580961,0.510642005,0.046309061,0.998603223,0.394219657,0.528858194,0.057527353,0.998744034,0.603108773,0.657912638,0.088290952,0.999076556,0.395297603,0.65493255,0.081227363,0.998488225,0.60669172,0.687956458,0.08798801,0.998157962,0.404950752,0.680190526,0.081818188,0.997641349,0.594192983,0.677548921,0.090841587,0.99876648,0.389270554,0.672632386,0.094922428,0.999087343,0.607421568,0.672215594,0.07222962,0.999562165,0.405634207,0.665739407,0.077336504,0.999322885,0.532231043,0.618695305,0.069074474,1.000761448,0.467517059,0.615267781,0.070011722,0.998435956,0.608252557,0.787410371,0.115968896,0.999516848,0.402179404,0.773056785,0.125250216,0.999218137,0.52557253,0.820607073,0.130011438,0.998372468,0.470389535,0.828581972,0.147574438,0.999894997,0.511150283,0.821158503,0.147560192,0.999840848,0.476713069,0.829719809,0.13138425,0.999281806,0.515316689,0.832567829,0.149505648,0.998549411,0.485301133,0.847448661,0.148462759,0.997535395
1,TRAIN/Lotus/lotus2.jpg,175.3143687,175.8394486,51.4138128,51.7405955,53.9417923,48.7985367,179.3810008,180.1757584,156.210042,82.2469734,84.3808556,356.0597046,167.3011473,167.2021738,0.491419862,0.182622059,-0.055421164,1.00061626,0.517192708,0.166417147,-0.055239907,0.999906933,0.509284736,0.165646237,-0.041289715,0.999613129,0.519453421,0.176692388,-0.04385006,0.99847123,0.481938616,0.173621024,-0.041528428,0.999301074,0.489581517,0.176467291,-0.030316696,0.998195254,0.478052426,0.167786052,-0.032766549,0.998645969,0.518804178,0.188972271,-0.021562367,0.998735635,0.469996129,0.198465312,-0.021137385,1.000484047,0.511006506,0.196011767,-0.020014351,1.000408083,0.499379925,0.21352734,-0.023026085,0.998398933,0.579712823,0.334274946,-0.001979194,0.998075906,0.417579462,0.349706177,-0.004695939,1.000252212,0.599100167,0.51846015,0.059146353,1.000786268,0.401115366,0.524368166,0.043095937,0.998690123,0.609374187,0.661583606,0.080843904,0.999943927,0.391143305,0.661683552,0.080057008,1.00025816,0.598148655,0.689215578,0.081602229,0.998057475,0.396900702,0.683504251,0.084704078,0.99785966,0.609805746,0.669924307,0.086890383,0.999358145,0.396384498,0.676673446,0.085455654,1.000304119,0.592085184,0.669323836,0.076773719,0.998587358,0.405433804,0.660999942,0.078323544,0.999655593,0.531450862,0.61916571,0.079969089,1.000888289,0.451465214,0.614263086,0.065304008,1.000699778,0.607617283,0.787585405,0.117390542,0.99807324,0.406674899,0.784070799,0.122233555,1.000561699,0.523079526,0.810156462,0.146342083,0.998298136,0.483267774,0.8287786,0.132685822,0.997746286,0.50714072,0.831064473,0.135446964,0.998814489,0.489352244,0.824071946,0.142684759,0.997791952,0.509770637,0.84810673,0.156922074,0.997176895,0.488471515,0.835533604,0.140070914,0.999213358
2,TRAIN/Lotus/lotus3.jpg,176.096907,172.0956421,57.8947709,54.6201651,47.132243,41.1160364,175.7524386,183.8310639,164.0392857,85.4559029,89.3459502,355.9901148,166.4809379,166.2744552,0.496165167,0.18797963,-0.044077554,1.000482108,0.517978493,0.169201531,-0.055009405,0.998208381,0.520602325,0.180682694,-0.051872452,0.999761985,0.513091067,0.17959762,-0.042707886,1.000828618,0.496215434,0.182628324,-0.049504273,1.000109693,0.481643709,0.181616318,-0.033955297,1.000492192,0.486214986,0.166336114,-0.03425251,0.998224287,0.532443336,0.197171865,-0.025551326,1.00034976,0.474206065,0.186103817,-0.01409309,0.998582786,0.500473289,0.198862596,-0.033434761,1.000493059,0.499337782,0.2005825,-0.027170365,0.999099035,0.589622994,0.340724315,0.008784743,0.998246025,0.429408012,0.333571356,0.009250686,0.998696399,0.592168051,0.518691275,0.054570901,0.998741032,0.402124177,0.520228461,0.047703909,0.999529764,0.59509445,0.664175706,0.070033826,1.000476725,0.40076904,0.6643886,0.084839002,0.999711886,0.602284429,0.671399476,0.093284754,0.9984906,0.391278313,0.686960306,0.094395085,0.998400967,0.598185693,0.673167858,0.083048008,0.998386966,0.390545756,0.673408927,0.093807273,0.999531954,0.606056111,0.667310298,0.078018997,0.999043812,0.392008119,0.660738274,0.080597763,0.999139954,0.543094112,0.619299764,0.068843196,0.998541104,0.459463724,0.628023617,0.075920495,0.998409074,0.591695911,0.78030904,0.122658817,0.998605565,0.406368469,0.785022763,0.123455913,0.998273922,0.513982599,0.810488508,0.134896851,0.998825409,0.486994754,0.811456565,0.13828882,0.999289296,0.508888705,0.833927085,0.139887543,0.997731953,0.48812116,0.820110896,0.14501929,0.999310139,0.502131746,0.838502924,0.143517734,0.999773898,0.490359155,0.831004368,0.144983966,0.999445009
3,TRAIN/Lotus/lotus4.jpg,174.6516946,176.4113328,57.0109328,59.8547094,49.1454278,52.4004753,183.9142593,181.1265232,162.1927396,85.0477816,89.3056917,355.5744634,173.972081,172.4365544,0.499493489,0.175183831,-0.055055205,0.999812984,0.515316274,0.175425996,-0.047465031,0.998723792,0.506549667,0.168714563,-0.054565698,0.998859129,0.520803044,0.163767481,-0.05537477,0.999981849,0.494128383,0.166284577,-0.041848013,0.999527833,0.483315485,0.167136688,-0.04159713,1.000614515,0.481681588,0.17491046,-0.032865359,1.000196784,0.522607621,0.180117922,-0.022964824,1.000160425,0.482068959,0.199068607,-0.021619574,1.000142547,0.510922646,0.207065052,-0.035589226,0.998558265,0.48871672,0.195580496,-0.033277409,0.999937426,0.578086333,0.333300895,-0.000652197,0.998282883,0.422445139,0.330539329,-0.002119595,0.999593176,0.590542041,0.522854993,0.04271399,0.999185095,0.391005693,0.517582077,0.044233206,0.998780537,0.605224594,0.657582524,0.085040196,1.000195773,0.395045431,0.651638125,0.070387666,0.999318257,0.614998157,0.676999207,0.093002882,0.999843699,0.398035093,0.685084664,0.098992235,0.998098082,0.5924076,0.668047647,0.077524419,0.999508377,0.399279392,0.669359291,0.088989299,0.999800694,0.591355783,0.66714495,0.086958513,0.997743599,0.408386023,0.674294415,0.074161975,0.997477035,0.536239145,0.623546946,0.079163457,0.999089963,0.464300294,0.61151993,0.073812288,0.999781727,0.592038026,0.785449618,0.127005865,0.999401235,0.392421101,0.789676887,0.125652707,0.998641611,0.51856756,0.817411418,0.140119216,0.998423694,0.486991513,0.826446618,0.132110777,1.000282363,0.517711702,0.836574146,0.144146173,0.998306461,0.489675906,0.839309475,0.135401648,0.999424598,0.510763458,0.83966995,0.14871149,0.999093079,0.485367911,0.847034263,0.15661462,0.997159989
4,TRAIN/Lotus/lotus5.jpg,178.0530495,171.9509075,54.5765016,55.3239805,46.5478716,41.3444,183.5095284,176.8183986,157.1211985,87.9783236,84.4033884,359.5638398,172.0118375,167.7626858,0.490203022,0.188961252,-0.058287741,1.000060224,0.509771557,0.180163293,-0.046187813,0.999837709,0.514816427,0.178858657,-0.058138933,0.998564789,0.523835743,0.167124121,-0.048368888,0.999319781,0.490618439,0.173510076,-0.035081291,0.998892374,0.489057099,0.168418329,-0.044971926,0.998261968,0.473851686,0.163391095,-0.039282721,1.000186569,0.518702997,0.184327693,-0.020316028,1.000073755,0.48453214,0.190492737,-0.024340026,0.998201578,0.503882352,0.199549663,-0.036411169,0.997942445,0.490682702,0.200486227,-0.020514101,0.999560077,0.583948348,0.33252559,0.007369224,0.999372636,0.427454395,0.341481284,-0.000612061,0.999221406,0.593687273,0.511027534,0.058821272,0.999233188,0.406442313,0.518014149,0.041481643,0.999688337,0.591072181,0.652983952,0.081256792,0.998611507,0.409878362,0.652369031,0.085288869,0.999518953,0.610814817,0.674513743,0.090451451,0.998851543,0.39385442,0.687203333,0.099800625,0.998416141,0.604420546,0.677192618,0.089801786,1.000342771,0.392155758,0.669220504,0.088208563,0.997971171,0.591476271,0.656501297,0.072053514,0.998751511,0.403876224,0.660825186,0.076629525,0.999520867,0.544059751,0.619080627,0.073747698,1.000671733,0.465756561,0.62250116,0.073223661,1.000701005,0.598502779,0.780891248,0.122952694,1.000325234,0.406532623,0.771428197,0.113318456,0.998522835,0.524979154,0.821384141,0.135772212,0.997773061,0.48377356,0.823994674,0.148853525,0.998901417,0.514875904,0.821608837,0.130797216,0.998296086,0.481446432,0.825007358,0.131826538,0.999885733,0.516719172,0.841503982,0.159015726,0.999898717,0.493445632,0.835390221,0.140804633,0.999168806
5,TRAIN/Lotus/lotus6.jpg,174.7640066,175.2120759,59.9928735,50.1778698,49.0239555,48.6174166,179.917258,175.9124241,158.4796106,83.3330839,87.7013351,359.2927971,168.2980366,171.9367367,0.495764356,0.188903871,-0.043728679,0.99955029,0.509096518,0.171290343,-0.053534524,1.000810554,0.513083501,0.173291925,-0.040237616,0.999872981,0.520851872,0.169264951,-0.056248349,0.998985338,0.495128863,0.177508175,-0.034800189,0.998510675,0.485984393,0.181553455,-0.041237678,0.99999475,0.472428522,0.180462936,-0.037822567,0.998617892,0.518167563,0.19101678,-0.018954972,0.998179628,0.484845143,0.198258598,-0.020771042,0.998252398,0.516642863,0.20496751,-0.025667933,0.999426616,0.485468498,0.211694479,-0.020395107,0.998631193,0.581025302,0.33767172,0.008437363,0.999424723,0.427586525,0.347280539,-0.004475052,1.000270019,0.598298848,0.528684968,0.050154754,1.000261648,0.39565678,0.515971117,0.051738754,1.000796707,0.599792807,0.652971908,0.080771612,0.998735372,0.401038348,0.660868601,0.079106892,0.998665332,0.598773047,0.683949969,0.091435953,0.998200687,0.40051089,0.670872946,0.094894103,0.999615684,0.608228178,0.672721575,0.088273777,0.999962243,0.407616363,0.674906573,0.075740392,0.999006873,0.599803609,0.672394006,0.089483807,0.998720919,0.402519022,0.664138561,0.086448877,0.998629936,0.543095627,0.613087224,0.069389812,1.000807611,0.456771225,0.623854092,0.072996733,1.000455296,0.607046827,0.787186844,0.117600188,0.998549983,0.404374349,0.785188036,0.12744766,0.997707697,0.511368415,0.82262322,0.148418582,1.000392278,0.484935327,0.818679429,0.131968863,0.999301243,0.522451585,0.828873571,0.143880023,0.999710272,0.475919819,0.835922869,0.135867356,0.998124523,0.502911396,0.840623326,0.151318561,0.999277558,0.483399673,0.831579367,0.157416792,0.998759131
6,TRAIN/Lotus/lotus7.jpg,172.9266383,177.3026321,50.7174126,53.533799,45.0477281,44.0639205,175.0939743,183.0463308,164.0120942,86.7761089,82.5797562,354.3007574,168.4556562,170.8757171,0.502778774,0.178486179,-0.054998036,1.000435912,0.50398434,0.172693865,-0.050335839,0.998611617,0.516438454,0.174496239,-0.040146159,0.998785692,0.52955889,0.174164596,-0.054510392,0.999597787,0.49371599,0.179893377,-0.049019115,0.999719219,0.484934546,0.181083106,-0.044276117,1.00029658,0.4821413,0.168046419,-0.037267642,0.999762673,0.528555289,0.194418568,-0.016816369,1.000415011,0.477564962,0.198068074,-0.017073188,0.998826799,0.508816464,0.206591476,-0.025352805,0.9981704,0.485902209,0.209949617,-0.036487199,0.998296479,0.580788155,0.349429792,0.000617047,1.000640461,0.426609452,0.335139402,0.006493796,0.999345543,0.60612977,0.524931187,0.046774305,0.998145509,0.409257866,0.51281514,0.059330004,1.000380422,0.604484334,0.669598845,0.089345395,1.000113763,0.397315501,0.665813639,0.070278373,0.999309717,0.604095721,0.683456568,0.093446816,0.99925368,0.401448346,0.688805838,0.082166922,0.998201466,0.592500493,0.682684697,0.086228148,1.000245768,0.392427344,0.666264341,0.091477107,1.000228163,0.594043803,0.663165917,0.07479554,1.000238785,0.398087292,0.664852492,0.07394384,1.000061778,0.532713281,0.619072875,0.073409724,1.00012942,0.468919482,0.618382535,0.07484538,0.998363569,0.598297691,0.771980433,0.119786941,0.998824348,0.409030431,0.770654326,0.117410599,0.998930149,0.529011103,0.827109004,0.131987092,0.999457041,0.480889317,0.829556851,0.137173477,0.998594419,0.508796171,0.822443194,0.146960664,0.998364152,0.488255375,0.832834089,0.141942919,0.997064072,0.515735892,0.834871378,0.142518478,0.998593734,0.481372203,0.845303148,0.144143147,0.997547854
7,TRAIN/Lotus/lotus8.jpg,177.9575634,172.6284764,50.7706502,58.8063724,42.0340266,51.3008735,176.4468798,176.2999213,157.506542,81.7449712,87.6105764,349.3093618,165.1486033,172.8998466,0.494758632,0.176475429,-0.056515076,0.998057197,0.514834361,0.175521711,-0.045086694,0.999328738,0.520560341,0.173264759,-0.05781892,0.999411516,0.528908313,0.161867301,-0.04433546,1.000500943,0.490429024,0.17416085,-0.030719476,0.998082476,0.484579638,0.171032345,-0.03627805,0.999370807,0.488194017,0.162469814,-0.04838419,0.999724892,0.516313645,0.18550032,-0.017338466,0.999545069,0.471503709,0.199892555,-0.019388863,0.999261146,0.512108536,0.196983569,-0.025964412,1.000458378,0.493018333,0.210379255,-0.025583202,0.998545069,0.579031098,0.334569871,-0.003221368,0.999260497,0.418319793,0.331901717,-0.00146472,0.999895324,0.59748602,0.513052778,0.058459701,0.9980014,0.406635438,0.511864602,0.041931289,1.000016388,0.606235386,0.661127415,0.081729302,0.999384759,0.39659292,0.652444626,0.077071962,0.999696022,0.610005685,0.687361843,0.094421214,1.000405196,0.397008202,0.677032924,0.09155837,0.998138216,0.605134726,0.669484897,0.077164368,1.00003612,0.395351221,0.680252113,0.086482,0.999921664,0.604903103,0.674490932,0.088368537,0.99924072,0.404853983,0.655525077,0.090581686,0.999888382,0.535348955,0.613608321,0.074053975,0.998826954,0.456796493,0.610122116,0.077397254,0.999598963,0.598015687,0.772837493,0.12266344,0.997691971,0.404922235,0.774302658,0.11839665,0.998622688,0.517401062,0.824431919,0.145536712,0.999102781,0.471699141,0.811052177,0.133148198,0.999253515,0.518479374,0.825442057,0.143238774,0.998456985,0.483840884,0.825463337,0.145098863,0.997341453,0.508598273,0.835664929,0.153569725,0.998359898,0.493342651,0.830908347,0.147905268,0.998697975
8,TRAIN/Lotus/lotus9.jpg,171.0614967,172.4113549,51.5348078,49.6468177,45.066234,44.9374683,175.0772991,182.4701412,156.756948,83.8020745,88.0367126,355.0031482,173.333542,173.0620019,0.49144151,0.187235287,-0.059153955,0.997956225,0.518423249,0.1822422,-0.048484817,0.999620199,0.519189979,0.171353879,-0.057696533,0.99796257,0.516495364,0.177026443,-0.047637495,1.000396078,0.498395395,0.166762598,-0.033110313,0.998629949,0.486777426,0.173479251,-0.042084666,0.998830824,0.476790266,0.167661372,-0.046637346,0.99943145,0.517280533,0.190199041,-0.011881545,0.998948126,0.479547582,0.196378972,-0.01369926,0.998608807,0.502928884,0.198945436,-0.02795202,1.000180646,0.49311018,0.198542923,-0.024543038,0.999382351,0.585088917,0.345197543,-0.001021895,1.000672463,0.421289836,0.342705966,0.002490436,1.000492741,0.602544348,0.513019148,0.041365725,0.999126624,0.396056409,0.515493473,0.041123442,0.999322011,0.596208157,0.659038277,0.071137801,1.00019509,0.39153462,0.667285001,0.087105867,0.999545025,0.605141356,0.679254233,0.091086327,0.999875453,0.402917535,0.678994674,0.096196318,0.999455512,0.598430535,0.674512581,0.078017222,0.997685621,0.390070038,0.682982537,0.081868756,0.999642947,0.59809098,0.658451178,0.076954874,0.998713275,0.400788436,0.665454961,0.075174924,0.998518556,0.535657872,0.618175388,0.066767343,0.999693658,0.465784539,0.622946107,0.061318237,0.998183518,0.603567587,0.775682939,0.124474673,0.999569692,0.408126854,0.787465593,0.116667241,0.999348219,0.512828568,0.816996416,0.14935393,0.99949544,0.47783916,0.821900825,0.148760044,0.998328746,0.512533586,0.835833239,0.146263696,0.999010349,0.491579179,0.834775493,0.143708289,0.99857918,0.512920496,0.838468127,0.147236562,0.997987793,0.483605258,0.834283853,0.158953365,0.998358813
9,TRAIN/Lotus/lotus10.jpg,172.8123444,171.1005228,49.925981,58.1331407,43.2136892,50.2504966,183.3511983,183.8368217,155.3774749,83.3676437,88.663076,350.5725885,168.7671987,166.6224721,0.506626901,0.185421956,-0.043819126,0.998396617,0.508753468,0.173217172,-0.046472742,0.998612591,0.513883974,0.168698559,-0.04502927,0.999246784,0.520680223,0.167189358,-0.043827523,0.999307047,0.496702268,0.172356819,-0.031057397,1.000853319,0.4842336,0.168635435,-0.042362551,0.999482379,0.489325363,0.177337825,-0.033974816,0.998315196,0.520000064,0.192823581,-0.012517661,0.999563622,0.467051795,0.196917846,-0.012976679,0.998755189,0.515262337,0.200455826,-0.021893876,0.998342046,0.488749451,0.213928265,-0.03555924,0.999253384,0.576991702,0.330533404,-0.008934862,0.999406021,0.414715561,0.349890507,-0.002501747,0.997984563,0.608616518,0.526783526,0.052999214,1.000174142,0.392751992,0.515737588,0.056595232,0.999888216,0.592775854,0.664110724,0.078972029,0.997715754,0.391584515,0.655118479,0.086699262,0.999346413,0.609544696,0.68055543,0.082223737,0.998364305,0.391023024,0.670954989,0.088396511,0.999881697,0.601142272,0.667217158,0.093102938,0.999290217,0.388328707,0.675307515,0.079838763,0.997930731,0.596584778,0.667296192,0.076811285,0.998649703,0.405287426,0.656712279,0.09149309,0.997603038,0.540521189,0.620146554,0.07976663,0.999562456,0.457809075,0.619402702,0.072713416,1.000843118,0.595073005,0.770324845,0.1257704,0.998634407,0.40465882,0.782565139,0.125430027,0.999805561,0.516650372,0.810886714,0.140920275,0.999840527,0.473501783,0.825582852,0.139292458,0.999486168,0.517634717,0.836229954,0.131262011,0.999328571,0.484153592,0.825868851,0.130876126,0.99759841,0.500838119,0.84866742,0.150307672,0.999867368,0.490860614,0.835066275,0.155065818,0.99747331
